event_id,customer_id,event_time,plan_mrr,currency,event_type
EVT_00291,CUST_0049,2025-05-19 19:06:00,0,USD,downgrade
EVT_01703,CUST_0111,2025-02-04 23:17:00,99,EUR,cancel
EVT_00835,CUST_0099,2025-09-14 08:46:00,2514600,VND,upgrade
EVT_00349,CUST_0033,2025-03-23 19:44:00,736600,VND,signup
EVT_00572,CUST_0095,2025-12-22 08:24:00,99,EUR,upgrade
EVT_00799,CUST_0067,2025-02-28 10:29:00,0,USD,upgrade
EVT_01696,CUST_0030,2025-02-10 00:27:00,736600,VND,cancel
EVT_00966,CUST_0015,2025-01-18 00:24:00,2514600,VND,downgrade
EVT_01436,CUST_0071,2025-02-22 04:18:00,999,EUR,signup
EVT_01757,CUST_0052,2025-12-01 09:01:00,736600,VND,cancel
EVT_00840,CUST_0101,2025-10-25 03:19:00,736600,VND,signup
EVT_00459,CUST_0078,2025-01-03 04:18:00,29,EUR,upgrade
EVT_00376,CUST_0061,2025-02-03 17:39:00,29,USD,downgrade
EVT_00334,CUST_0114,2025-10-16 22:56:00,299,USD,upgrade
EVT_01607,CUST_0080,2025-12-12 23:35:00,0,EUR,downgrade
EVT_01762,CUST_0087,2025-10-17 04:18:00,29,USD,cancel
EVT_01456,CUST_0048,2025-03-02 05:59:00,2514600,VND,upgrade
EVT_01704,CUST_0051,2025-05-27 10:54:00,29,USD,signup
EVT_01182,CUST_0086,2025-08-25 12:28:00,7594600,VND,upgrade
EVT_01671,CUST_0102,2025-02-25 01:42:00,29,EUR,signup
EVT_01035,CUST_0106,2025-05-24 05:24:00,29,USD,downgrade
EVT_01733,CUST_0062,2025-04-05 18:33:00,29,EUR,upgrade
EVT_00329,CUST_0053,2025-12-24 19:23:00,29,USD,upgrade
EVT_01193,CUST_0037,2025-06-05 16:20:00,99,EUR,upgrade
EVT_00319,CUST_0005,2025-03-12 16:48:00,7594600,VND,upgrade
EVT_01379,CUST_0024,2025-06-06 03:34:00,29,USD,upgrade
EVT_01221,CUST_0095,2025-10-04 06:06:00,29,USD,downgrade
EVT_01563,CUST_0054,2025-07-30 00:45:00,299,USD,upgrade
EVT_00168,CUST_0091,2025-07-24 03:31:00,99,USD,signup
EVT_00013,CUST_0029,2025-11-11 13:18:00,0,VND,downgrade
EVT_00172,CUST_0113,2025-12-22 03:57:00,29,USD,upgrade
EVT_00650,CUST_0103,2025-02-02 11:59:00,0,VND,upgrade
EVT_00261,CUST_0104,2025-11-10 18:45:00,7594600,VND,cancel
EVT_01243,CUST_0100,2025-05-19 00:27:00,29,EUR,signup
EVT_01616,CUST_0003,2025-03-07 17:24:00,0,USD,signup
EVT_00673,CUST_0088,2025-11-13 19:42:00,99,USD,downgrade
EVT_00259,CUST_0073,2025-01-21 09:31:00,29,USD,upgrade
EVT_01190,CUST_0046,2025-12-15 09:21:00,29,USD,downgrade
EVT_00139,CUST_0109,2025-04-09 21:28:00,29,EUR,signup
EVT_00550,CUST_0108,2025-08-07 20:30:00,0,USD,signup
EVT_00863,CUST_0081,2025-11-26 09:11:00,29,USD,signup
EVT_01376,CUST_0018,2025-09-01 11:18:00,0,EUR,cancel
EVT_01119,CUST_0114,2025-04-30 06:00:00,29,USD,upgrade
EVT_01068,CUST_0114,2025-04-09 17:49:00,29,USD,downgrade
EVT_00559,CUST_0002,2025-11-21 22:47:00,7594600,VND,signup
EVT_00140,CUST_0073,2025-06-20 08:51:00,299,USD,downgrade
EVT_01565,CUST_0112,2025-01-13 17:00:00,736600,VND,downgrade
EVT_00532,CUST_0063,2025-03-22 05:11:00,99,EUR,signup
EVT_00225,CUST_0039,2025-08-22 00:23:00,99,USD,signup
EVT_00724,CUST_0119,2025-06-07 04:50:00,299,EUR,downgrade
EVT_00787,CUST_0105,2025-12-27 04:54:00,0,USD,signup
EVT_00825,CUST_0091,2025-07-01 08:19:00,29,USD,cancel
EVT_00410,CUST_0086,2025-06-07 11:59:00,0,EUR,upgrade
EVT_00326,CUST_0114,2025-06-09 11:10:00,0,EUR,cancel
EVT_00965,CUST_0054,2025-12-12 20:01:00,29,USD,upgrade
EVT_00300,CUST_0079,2025-12-14 02:59:00,0,EUR,downgrade
EVT_01139,CUST_0019,2025-01-04 00:43:00,299,USD,upgrade
EVT_01183,CUST_0111,2025-11-24 18:20:00,29,USD,signup
EVT_00940,CUST_0059,2025-09-11 21:31:00,0,VND,upgrade
EVT_01672,CUST_0090,2025-01-22 22:16:00,2514600,VND,signup
EVT_00715,CUST_0060,2025-06-05 04:16:00,29,USD,downgrade
EVT_00194,CUST_0068,2025-03-17 12:26:00,299,EUR,downgrade
EVT_00441,CUST_0108,2025-03-18 12:08:00,29,USD,downgrade
EVT_00574,CUST_0114,2025-01-23 02:32:00,29,EUR,cancel
EVT_00504,CUST_0016,2025-09-24 16:01:00,99,USD,signup
EVT_00606,CUST_0100,2025-10-06 22:19:00,29,USD,downgrade
EVT_01055,CUST_0039,2025-10-31 20:10:00,29,USD,downgrade
EVT_01609,CUST_0059,2025-04-24 21:37:00,29,USD,downgrade
EVT_00004,CUST_0057,2025-06-06 00:51:00,299,USD,downgrade
EVT_01042,CUST_0079,2025-04-30 18:21:00,29,USD,upgrade
EVT_01108,CUST_0032,2025-06-05 01:09:00,736600,VND,upgrade
EVT_00468,CUST_0090,2025-04-07 03:02:00,99,USD,downgrade
EVT_00322,CUST_0086,2025-05-19 10:08:00,29,EUR,signup
EVT_00006,CUST_0078,2025-08-20 11:18:00,299,USD,downgrade
EVT_00223,CUST_0020,2025-11-27 14:08:00,29,USD,upgrade
EVT_00548,CUST_0008,2025-06-09 13:55:00,99,USD,upgrade
EVT_00229,CUST_0027,2025-06-12 16:10:00,0,VND,signup
EVT_00040,CUST_0096,2025-11-25 19:32:00,99,EUR,downgrade
EVT_00543,CUST_0083,2025-08-13 23:41:00,99,USD,upgrade
EVT_00243,CUST_0032,2025-06-25 12:59:00,99,EUR,signup
EVT_01716,CUST_0031,2025-06-08 12:42:00,99,USD,downgrade
EVT_00137,CUST_0119,2025-10-05 07:28:00,29,EUR,upgrade
EVT_01079,CUST_0084,2025-01-02 11:10:00,0,EUR,downgrade
EVT_01581,CUST_0118,2025-02-28 13:24:00,29,USD,downgrade
EVT_01418,CUST_0080,2025-01-02 11:15:00,0,USD,upgrade
EVT_01434,CUST_0038,2025-11-12 13:36:00,0,EUR,signup
EVT_00830,CUST_0044,2025-07-11 04:40:00,2514600,VND,upgrade
EVT_00446,CUST_0001,2025-07-15 18:36:00,99,EUR,upgrade
EVT_00843,CUST_0026,2025-01-03 00:03:00,99,USD,signup
EVT_00980,CUST_0072,2025-03-07 07:23:00,736600,VND,downgrade
EVT_01698,CUST_0094,2025-01-10 04:32:00,29,EUR,downgrade
EVT_01074,CUST_0082,2025-09-05 02:30:00,0,VND,upgrade
EVT_01643,CUST_0110,2025-09-07 21:28:00,0,EUR,upgrade
EVT_00582,CUST_0004,2025-12-05 03:59:00,29,USD,cancel
EVT_01589,CUST_0028,2025-04-08 06:28:00,736600,VND,upgrade
EVT_01770,CUST_0082,2025-10-01 21:31:00,0,EUR,upgrade
EVT_00662,CUST_0092,2025-08-07 08:57:00,736600,VND,signup
EVT_00437,CUST_0017,2025-01-09 12:51:00,2514600,VND,cancel
EVT_01670,CUST_0117,2025-09-15 06:45:00,736600,VND,upgrade
EVT_00377,CUST_0039,2025-12-11 01:33:00,99,USD,downgrade
EVT_01330,CUST_0057,2025-11-23 12:28:00,29,USD,signup
EVT_00315,CUST_0066,2025-07-16 20:27:00,999,USD,upgrade
EVT_00443,CUST_0032,2025-10-20 23:22:00,999,EUR,upgrade
EVT_01038,CUST_0111,2025-08-12 13:57:00,299,USD,upgrade
EVT_00320,CUST_0107,2025-06-17 20:30:00,2514600,VND,upgrade
EVT_00282,CUST_0026,2025-06-21 07:20:00,99,USD,upgrade
EVT_00933,CUST_0022,2025-11-08 11:34:00,299,EUR,signup
EVT_01358,CUST_0093,2025-08-15 00:34:00,29,EUR,upgrade
EVT_01604,CUST_0088,2025-06-02 05:52:00,29,USD,upgrade
EVT_00425,CUST_0001,2025-02-03 17:04:00,29,USD,upgrade
EVT_00554,CUST_0102,2025-12-25 16:56:00,99,USD,upgrade
EVT_00595,CUST_0058,2025-07-10 17:50:00,29,,signup
EVT_01764,CUST_0079,2025-11-24 06:42:00,99,EUR,downgrade
EVT_00369,CUST_0030,2025-02-15 15:00:00,0,USD,upgrade
EVT_01252,CUST_0010,2025-10-30 23:18:00,999,USD,upgrade
EVT_01179,CUST_0114,2025-09-03 06:21:00,29,USD,upgrade
EVT_01424,CUST_0036,2025-10-18 20:03:00,99,USD,downgrade
EVT_01457,CUST_0023,2025-06-17 04:02:00,29,USD,upgrade
EVT_01442,CUST_0087,2025-03-07 23:40:00,29,USD,downgrade
EVT_00228,CUST_0010,2025-08-31 22:23:00,29,USD,signup
EVT_01001,CUST_0108,2025-04-17 06:13:00,99,USD,signup
EVT_01091,CUST_0009,2025-10-28 15:27:00,29,USD,upgrade
EVT_01621,CUST_0037,2025-06-15 02:33:00,99,EUR,downgrade
EVT_00964,CUST_0030,2025-04-20 13:10:00,99,USD,cancel
EVT_00067,CUST_0059,2025-02-04 14:34:00,29,USD,signup
EVT_00394,CUST_0091,2025-07-01 21:09:00,2514600,VND,downgrade
EVT_00580,CUST_0108,2025-04-07 14:05:00,29,USD,upgrade
EVT_00025,CUST_0049,2025-07-06 11:37:00,0,VND,upgrade
EVT_00212,CUST_0037,2025-05-30 07:58:00,29,EUR,cancel
EVT_01385,CUST_0006,2025-01-30 18:48:00,299,USD,signup
EVT_00145,CUST_0090,2025-04-10 11:41:00,0,VND,downgrade
EVT_00537,CUST_0038,2025-12-18 15:15:00,29,USD,signup
EVT_00812,CUST_0118,2025-05-23 03:44:00,0,USD,signup
EVT_01007,CUST_0025,2025-07-20 01:42:00,99,EUR,upgrade
EVT_00926,CUST_0003,2025-12-03 08:25:00,2514600,VND,upgrade
EVT_00086,CUST_0067,2025-06-20 18:07:00,2514600,VND,signup
EVT_01623,CUST_0004,2025-03-15 13:58:00,7594600,VND,downgrade
EVT_00273,CUST_0086,2025-07-30 22:57:00,7594600,VND,cancel
EVT_01162,CUST_0118,2025-03-14 03:33:00,29,USD,signup
EVT_01445,CUST_0094,2025-12-27 08:29:00,29,USD,signup
EVT_01106,CUST_0040,2025-11-17 00:52:00,29,USD,upgrade
EVT_01625,CUST_0004,2025-11-29 12:54:00,736600,VND,downgrade
EVT_00631,CUST_0074,2025-01-16 18:28:00,29,EUR,downgrade
EVT_01235,CUST_0004,2025-11-16 04:42:00,7594600,,upgrade
EVT_01683,CUST_0082,2025-03-26 23:53:00,29,USD,downgrade
EVT_00916,CUST_0067,2025-11-20 22:08:00,0,USD,upgrade
EVT_01234,CUST_0023,2025-06-12 17:40:00,29,USD,downgrade
EVT_01037,CUST_0012,2025-12-25 16:48:00,999,USD,cancel
EVT_00506,CUST_0089,2025-06-24 21:42:00,736600,VND,signup
EVT_00274,CUST_0010,2025-09-01 18:53:00,29,USD,upgrade
EVT_01198,CUST_0025,2025-06-23 17:17:00,2514600,VND,upgrade
EVT_01597,CUST_0068,2025-04-08 19:16:00,0,,downgrade
EVT_00363,CUST_0023,2025-08-26 15:46:00,0,EUR,downgrade
EVT_01454,CUST_0104,2025-06-30 04:44:00,29,EUR,upgrade
EVT_00623,CUST_0117,2025-07-18 01:15:00,0,USD,downgrade
EVT_00003,CUST_0027,2025-05-10 14:35:00,736600,VND,signup
EVT_00007,CUST_0030,2025-04-01 11:16:00,999,USD,signup
EVT_01002,CUST_0003,2025-12-20 13:49:00,0,EUR,upgrade
EVT_00312,CUST_0042,2025-09-12 17:42:00,0,USD,cancel
EVT_01218,CUST_0074,2025-12-08 12:40:00,29,USD,signup
EVT_00927,CUST_0055,2025-03-05 14:01:00,999,USD,signup
EVT_00666,CUST_0103,2025-10-27 02:28:00,736600,VND,signup
EVT_00365,CUST_0018,2025-08-03 06:22:00,0,USD,upgrade
EVT_01773,CUST_0102,2025-07-29 22:34:00,0,USD,upgrade
EVT_00216,CUST_0034,2025-09-08 04:58:00,99,USD,signup
EVT_01739,CUST_0097,2025-12-24 00:31:00,7594600,VND,downgrade
EVT_00028,CUST_0069,2025-04-20 12:16:00,29,USD,cancel
EVT_01573,CUST_0027,2025-06-09 23:46:00,29,USD,downgrade
EVT_00526,CUST_0120,2025-06-14 06:20:00,99,EUR,cancel
EVT_01651,CUST_0089,2025-05-12 16:18:00,29,EUR,downgrade
EVT_00947,CUST_0114,2025-05-30 10:17:00,29,USD,downgrade
EVT_00639,CUST_0073,2025-07-05 19:31:00,29,USD,upgrade
EVT_00303,CUST_0052,2025-11-06 19:47:00,29,EUR,cancel
EVT_00719,CUST_0012,2025-03-20 03:17:00,2514600,VND,downgrade
EVT_00692,CUST_0108,2025-08-25 20:44:00,0,VND,signup
EVT_01717,CUST_0021,2025-04-18 03:51:00,736600,VND,downgrade
EVT_01224,CUST_0100,2025-02-18 16:25:00,0,VND,signup
EVT_00625,CUST_0023,2025-04-21 02:39:00,736600,VND,signup
EVT_00008,CUST_0117,2025-06-04 23:20:00,99,USD,upgrade
EVT_00257,CUST_0047,2025-02-14 21:44:00,29,USD,downgrade
EVT_00804,CUST_0015,2025-09-07 21:16:00,99,USD,upgrade
EVT_00026,CUST_0039,2025-10-18 03:11:00,0,USD,cancel
EVT_00337,CUST_0110,2025-01-21 07:23:00,99,USD,cancel
EVT_00573,CUST_0092,2025-09-16 04:38:00,29,EUR,upgrade
EVT_00048,CUST_0004,2025-07-08 01:57:00,299,USD,upgrade
EVT_01332,CUST_0067,2025-11-24 05:43:00,29,,cancel
EVT_00107,CUST_0015,2025-03-22 04:40:00,25374600,VND,cancel
EVT_00350,CUST_0020,2025-04-29 03:31:00,29,EUR,cancel
EVT_00056,CUST_0099,2025-11-25 02:52:00,99,USD,downgrade
EVT_00239,CUST_0019,2025-03-10 06:02:00,29,USD,upgrade
EVT_00214,CUST_0111,2025-01-25 04:30:00,99,USD,signup
EVT_00121,CUST_0114,2025-05-27 19:50:00,736600,VND,cancel
EVT_01133,CUST_0061,2025-11-24 06:47:00,99,USD,downgrade
EVT_01031,CUST_0045,2025-03-13 03:20:00,2514600,VND,signup
EVT_00794,CUST_0078,2025-10-18 18:14:00,0,USD,cancel
EVT_00073,CUST_0030,2025-01-05 14:45:00,2514600,VND,downgrade
EVT_00923,CUST_0073,2025-05-01 21:05:00,29,USD,signup
EVT_00813,CUST_0068,2025-08-15 09:45:00,0,VND,cancel
EVT_01555,CUST_0039,2025-10-24 00:29:00,99,USD,cancel
EVT_00078,CUST_0008,2025-02-04 16:44:00,736600,VND,downgrade
EVT_00945,CUST_0079,2025-03-27 09:42:00,299,EUR,cancel
EVT_01297,CUST_0079,2025-05-25 15:33:00,99,USD,upgrade
EVT_00046,CUST_0065,2025-04-29 03:09:00,29,USD,upgrade
EVT_01510,CUST_0016,2025-07-04 15:44:00,29,EUR,downgrade
EVT_00524,CUST_0065,2025-11-26 01:51:00,736600,VND,upgrade
EVT_00233,CUST_0069,2025-01-14 12:52:00,736600,VND,upgrade
EVT_00645,CUST_0097,2025-05-27 02:37:00,29,USD,upgrade
EVT_01323,CUST_0099,2025-05-26 18:48:00,99,EUR,upgrade
EVT_01359,CUST_0070,2025-08-28 04:27:00,299,USD,upgrade
EVT_01080,CUST_0102,2025-11-07 22:48:00,29,USD,upgrade
EVT_00534,CUST_0053,2025-04-02 01:20:00,299,USD,upgrade
EVT_01557,CUST_0084,2025-07-16 15:15:00,99,USD,upgrade
EVT_01360,CUST_0023,2025-11-16 09:39:00,2514600,VND,cancel
EVT_00604,CUST_0016,2025-04-22 12:29:00,29,USD,signup
EVT_00466,CUST_0106,2025-05-10 15:12:00,99,USD,upgrade
EVT_01533,CUST_0017,2025-08-25 22:34:00,29,USD,downgrade
EVT_00789,CUST_0082,2025-03-22 00:03:00,999,USD,upgrade
EVT_01527,CUST_0024,2025-07-26 15:07:00,736600,VND,cancel
EVT_01262,CUST_0080,2025-07-28 20:29:00,99,EUR,upgrade
EVT_01199,CUST_0001,2025-12-06 07:45:00,299,USD,upgrade
EVT_00061,CUST_0004,2025-04-23 13:30:00,0,USD,upgrade
EVT_01177,CUST_0018,2025-03-28 05:54:00,0,EUR,downgrade
EVT_01714,CUST_0054,2025-10-27 13:25:00,29,USD,downgrade
EVT_00093,CUST_0095,2025-12-03 15:58:00,2514600,VND,cancel
EVT_00667,CUST_0025,2025-10-13 13:09:00,99,USD,signup
EVT_00986,CUST_0012,2025-08-10 21:54:00,736600,VND,downgrade
EVT_01674,CUST_0037,2025-04-01 04:29:00,99,USD,upgrade
EVT_00195,CUST_0014,2025-03-22 08:41:00,29,USD,signup
EVT_00281,CUST_0055,2025-07-01 05:36:00,0,USD,downgrade
EVT_00696,CUST_0043,2025-08-31 06:27:00,7594600,VND,downgrade
EVT_00991,CUST_0116,2025-06-07 09:12:00,99,USD,signup
EVT_00360,CUST_0063,2025-03-03 17:23:00,736600,VND,cancel
EVT_01560,CUST_0055,2025-01-24 13:48:00,299,USD,upgrade
EVT_00520,CUST_0050,2025-05-19 11:18:00,0,VND,cancel
EVT_01294,CUST_0062,2025-12-01 05:47:00,0,EUR,upgrade
EVT_01205,CUST_0068,2025-05-06 13:29:00,0,USD,upgrade
EVT_01357,CUST_0003,2025-01-07 14:51:00,299,EUR,downgrade
EVT_01619,CUST_0083,2025-10-02 05:37:00,29,EUR,upgrade
EVT_00848,CUST_0023,2025-01-19 15:26:00,2514600,VND,cancel
EVT_00183,CUST_0039,2025-08-22 05:29:00,299,USD,signup
EVT_01229,CUST_0075,2025-04-06 06:25:00,29,USD,cancel
EVT_01789,CUST_0088,2025-09-17 17:29:00,29,USD,downgrade
EVT_00111,CUST_0049,2025-11-15 03:39:00,99,EUR,cancel
EVT_01103,CUST_0102,2025-03-23 02:10:00,0,USD,upgrade
EVT_01335,CUST_0107,2025-02-06 07:31:00,0,USD,downgrade
EVT_01107,CUST_0020,2025-06-25 00:20:00,29,USD,upgrade
EVT_00043,CUST_0055,2025-01-05 03:31:00,99,,cancel
EVT_00747,CUST_0059,2025-12-28 09:53:00,29,USD,upgrade
EVT_00126,CUST_0036,2025-05-06 01:53:00,736600,VND,upgrade
EVT_00205,CUST_0061,2025-05-10 17:55:00,29,USD,downgrade
EVT_01308,CUST_0047,2025-02-14 07:55:00,2514600,VND,upgrade
EVT_00053,CUST_0025,2025-05-26 16:26:00,736600,VND,upgrade
EVT_01402,CUST_0049,2025-02-23 17:38:00,99,USD,signup
EVT_00546,CUST_0004,2025-11-27 20:56:00,0,USD,cancel
EVT_00069,CUST_0089,2025-09-15 12:14:00,999,EUR,downgrade
EVT_01095,CUST_0029,2025-03-13 10:25:00,0,USD,cancel
EVT_01748,CUST_0009,2025-01-27 05:56:00,29,EUR,signup
EVT_00508,CUST_0074,2025-08-16 12:39:00,0,VND,upgrade
EVT_01394,CUST_0019,2025-05-17 15:29:00,29,USD,cancel
EVT_00330,CUST_0011,2025-12-12 02:11:00,299,EUR,downgrade
EVT_01048,CUST_0072,2025-06-29 01:46:00,29,USD,upgrade
EVT_00184,CUST_0048,2025-06-24 09:07:00,29,USD,downgrade
EVT_00138,CUST_0033,2025-05-16 20:41:00,736600,VND,signup
EVT_00900,CUST_0095,2025-12-25 15:47:00,29,USD,upgrade
EVT_00797,CUST_0022,2025-12-08 08:49:00,99,USD,upgrade
EVT_00133,CUST_0023,2025-10-22 21:47:00,29,EUR,upgrade
EVT_00081,CUST_0062,2025-10-03 17:05:00,2514600,VND,upgrade
EVT_01451,CUST_0021,2025-12-29 20:23:00,29,USD,downgrade
EVT_00542,CUST_0109,2025-04-01 00:16:00,0,USD,signup
EVT_01668,CUST_0044,2025-10-14 04:18:00,29,USD,upgrade
EVT_00984,CUST_0097,2025-08-18 19:24:00,29,USD,downgrade
EVT_00166,CUST_0009,2025-08-13 04:32:00,99,USD,downgrade
EVT_00249,CUST_0113,2025-08-19 20:46:00,99,USD,signup
EVT_00447,CUST_0045,2025-07-17 02:46:00,29,USD,downgrade
EVT_01041,CUST_0054,2025-12-20 02:20:00,99,EUR,upgrade
EVT_00859,CUST_0105,2025-08-06 17:42:00,99,EUR,downgrade
EVT_01097,CUST_0115,2025-04-08 08:38:00,99,EUR,downgrade
EVT_00098,CUST_0061,2025-07-26 17:13:00,29,USD,signup
EVT_01774,CUST_0054,2025-04-17 12:11:00,99,EUR,upgrade
EVT_00738,CUST_0082,2025-02-20 16:14:00,29,USD,downgrade
EVT_01134,CUST_0048,2025-07-01 23:53:00,29,USD,upgrade
EVT_00103,CUST_0090,2025-07-26 17:36:00,2514600,VND,upgrade
EVT_00435,CUST_0011,2025-10-13 14:34:00,29,USD,upgrade
EVT_00075,CUST_0015,2025-12-13 09:09:00,299,USD,upgrade
EVT_01614,CUST_0117,2025-02-25 03:32:00,29,EUR,upgrade
EVT_01088,CUST_0109,2025-11-20 15:08:00,29,EUR,signup
EVT_00919,CUST_0062,2025-09-29 11:53:00,999,USD,signup
EVT_01546,CUST_0015,2025-02-23 16:24:00,299,USD,upgrade
EVT_01744,CUST_0117,2025-09-03 10:35:00,7594600,VND,signup
EVT_01551,CUST_0009,2025-07-20 11:12:00,99,EUR,upgrade
EVT_00763,CUST_0094,2025-04-16 21:53:00,29,USD,downgrade
EVT_00990,CUST_0034,2025-10-12 19:54:00,736600,VND,upgrade
EVT_00389,CUST_0020,2025-02-25 17:35:00,29,USD,cancel
EVT_00236,CUST_0088,2025-02-20 04:40:00,0,USD,upgrade
EVT_00268,CUST_0040,2025-05-08 20:21:00,299,USD,signup
EVT_01075,CUST_0076,2025-08-14 08:26:00,99,USD,upgrade
EVT_00118,CUST_0035,2025-07-10 13:09:00,0,VND,downgrade
EVT_01449,CUST_0062,2025-06-13 17:57:00,299,USD,cancel
EVT_00674,CUST_0001,2025-08-19 00:53:00,736600,VND,upgrade
EVT_00250,CUST_0095,2025-01-22 21:29:00,299,USD,signup
EVT_01448,CUST_0040,2025-10-23 19:13:00,0,USD,signup
EVT_00095,CUST_0116,2025-07-28 12:12:00,99,USD,downgrade
EVT_00034,CUST_0117,2025-01-08 16:32:00,99,USD,downgrade
EVT_01318,CUST_0078,2025-12-14 13:26:00,99,,cancel
EVT_01507,CUST_0095,2025-01-28 05:17:00,29,USD,signup
EVT_00449,CUST_0023,2025-08-03 01:45:00,0,USD,upgrade
EVT_00717,CUST_0013,2025-05-27 03:51:00,29,EUR,cancel
EVT_01489,CUST_0046,2025-12-21 12:13:00,29,USD,cancel
EVT_01680,CUST_0104,2025-03-10 02:38:00,99,EUR,upgrade
EVT_00001,CUST_0002,2025-06-27 13:34:00,0,USD,downgrade
EVT_01237,CUST_0119,2025-06-30 06:13:00,29,USD,signup
EVT_00083,CUST_0033,2025-02-05 00:53:00,99,USD,upgrade
EVT_01675,CUST_0006,2025-05-01 17:03:00,999,EUR,downgrade
EVT_00677,CUST_0046,2025-04-04 03:33:00,299,USD,cancel
EVT_01306,CUST_0090,2025-07-09 10:07:00,29,EUR,signup
EVT_01047,CUST_0041,2025-12-12 10:58:00,0,EUR,downgrade
EVT_00771,CUST_0058,2025-05-23 02:18:00,29,USD,signup
EVT_01101,CUST_0115,2025-06-01 00:54:00,299,EUR,upgrade
EVT_01169,CUST_0014,2025-10-24 09:08:00,299,EUR,downgrade
EVT_01426,CUST_0045,2025-08-29 17:51:00,99,EUR,upgrade
EVT_01341,CUST_0012,2025-12-27 09:21:00,299,EUR,signup
EVT_00405,CUST_0064,2025-01-22 22:43:00,99,USD,downgrade
EVT_01559,CUST_0097,2025-12-06 12:28:00,0,USD,upgrade
EVT_01171,CUST_0075,2025-12-25 02:13:00,99,USD,signup
EVT_00105,CUST_0056,2025-09-15 16:28:00,29,USD,upgrade
EVT_00689,CUST_0067,2025-05-01 16:48:00,29,USD,upgrade
EVT_01176,CUST_0092,2025-05-25 19:16:00,2514600,VND,signup
EVT_00827,CUST_0045,2025-02-25 23:48:00,29,USD,downgrade
EVT_00063,CUST_0039,2025-07-29 10:14:00,29,USD,upgrade
EVT_00853,CUST_0049,2025-08-30 18:38:00,29,USD,upgrade
EVT_01587,CUST_0119,2025-05-24 02:56:00,299,USD,signup
EVT_00224,CUST_0095,2025-12-24 12:11:00,99,USD,upgrade
EVT_00146,CUST_0098,2025-09-10 08:43:00,736600,VND,downgrade
EVT_01089,CUST_0082,2025-07-02 09:12:00,0,EUR,downgrade
EVT_00374,CUST_0118,2025-10-08 11:59:00,0,USD,cancel
EVT_01277,CUST_0077,2025-03-27 02:21:00,29,USD,upgrade
EVT_01645,CUST_0041,2025-02-03 12:30:00,2514600,VND,upgrade
EVT_01346,CUST_0036,2025-03-25 21:31:00,29,USD,downgrade
EVT_01647,CUST_0071,2025-05-15 15:06:00,7594600,VND,cancel
EVT_01147,CUST_0006,2025-02-22 06:07:00,99,EUR,cancel
EVT_00010,CUST_0052,2025-04-16 15:44:00,736600,VND,cancel
EVT_00450,CUST_0029,2025-07-31 23:50:00,736600,VND,signup
EVT_00709,CUST_0023,2025-05-03 15:26:00,99,USD,upgrade
EVT_00256,CUST_0052,2025-02-04 22:40:00,0,USD,upgrade
EVT_00883,CUST_0038,2025-12-08 10:12:00,29,USD,upgrade
EVT_00390,CUST_0043,2025-02-21 15:10:00,0,USD,downgrade
EVT_00909,CUST_0053,2025-11-29 01:56:00,299,USD,upgrade
EVT_00925,CUST_0028,2025-11-23 18:24:00,29,USD,upgrade
EVT_01539,CUST_0046,2025-04-23 22:07:00,29,EUR,upgrade
EVT_01602,CUST_0030,2025-07-05 03:28:00,0,VND,downgrade
EVT_00461,CUST_0036,2025-04-19 07:17:00,736600,VND,signup
EVT_01146,CUST_0098,2025-03-01 23:20:00,29,USD,upgrade
EVT_00959,CUST_0028,2025-09-14 04:55:00,2514600,VND,upgrade
EVT_00502,CUST_0098,2025-05-01 06:29:00,0,USD,downgrade
EVT_00740,CUST_0098,2025-05-13 01:31:00,2514600,VND,upgrade
EVT_01665,CUST_0091,2025-01-03 01:15:00,0,USD,downgrade
EVT_00869,CUST_0048,2025-01-08 19:21:00,29,USD,signup
EVT_00732,CUST_0028,2025-10-09 23:16:00,0,USD,downgrade
EVT_00540,CUST_0104,2025-05-09 22:53:00,299,USD,signup
EVT_00698,CUST_0074,2025-05-25 01:39:00,99,EUR,cancel
EVT_01253,CUST_0054,2025-07-08 15:20:00,0,USD,upgrade
EVT_01238,CUST_0010,2025-10-11 13:30:00,0,EUR,upgrade
EVT_01032,CUST_0039,2025-03-30 22:13:00,0,USD,downgrade
EVT_00373,CUST_0094,2025-01-10 10:59:00,0,VND,downgrade
EVT_00668,CUST_0009,2025-08-29 08:46:00,2514600,VND,signup
EVT_01375,CUST_0045,2025-12-18 02:03:00,0,EUR,upgrade
EVT_00358,CUST_0060,2025-03-24 00:27:00,299,USD,upgrade
EVT_00968,CUST_0115,2025-11-07 09:21:00,2514600,VND,upgrade
EVT_00784,CUST_0098,2025-10-03 08:26:00,99,USD,signup
EVT_00736,CUST_0037,2025-06-16 21:46:00,99,EUR,upgrade
EVT_01036,CUST_0090,2025-05-19 09:07:00,0,USD,signup
EVT_00971,CUST_0051,2025-03-31 23:06:00,29,USD,upgrade
EVT_01374,CUST_0021,2025-05-07 18:20:00,0,USD,downgrade
EVT_01339,CUST_0096,2025-06-08 18:28:00,29,EUR,signup
EVT_01343,CUST_0005,2025-09-20 21:15:00,736600,VND,signup
EVT_01746,CUST_0110,2025-04-30 09:43:00,0,VND,signup
EVT_01550,CUST_0025,2025-03-01 21:22:00,999,EUR,upgrade
EVT_00886,CUST_0054,2025-05-24 19:54:00,736600,VND,cancel
